product_id,product_name,product_brand,product_price,product_cost,product_category,product_description
810,Intelligent Copper Computer,"Rodriguez, Dougherty and Rhodes",49.12,34.384,Join entire,Certain focus somebody ability eye.
811,Gorgeous Iron Coat,Ross-Arnold,35.85,28.68,Fly believe,Better term finally clear few.
812,Sleek Wooden Car,Love and Sons,45.7,36.56,Back human,Opportunity culture paper office whether discuss.
813,Mediocre Plastic Hat,Green Group,39.73,27.810999999999996,Put station,Start miss despite stock position politics beautiful.
814,Sleek Bronze Plate,"Myers, Fields and Curry",13.67,6.834999999999999,Method black,Station well process south find partner.
815,Synergistic Linen Computer,Case-Vasquez,11.92,8.344,You nor,Indicate how watch reality firm.
816,Heavy Duty Iron Wallet,Le LLC,98.79,49.395,Yourself ten,Bad world until professor weight.
817,Enormous Silk Pants,Payne-French,59.85,47.88,Environment drop,Without candidate increase father blood better beat campaign.
818,Ergonomic Plastic Coat,Walker-Bell,5.49,3.843,Blue common,Site major run.
819,Practical Steel Pants,"Diaz, Lee and Brewer",74.15,37.075,Card do,Name small bad special develop often.
820,Enormous Cotton Wallet,Palmer Inc,36.66,21.996,Wide if,Effect give design international class traditional number.
821,Practical Iron Bag,"Gonzalez, Tran and Mahoney",61.64,43.148,Second something,Town heart throughout get she decision local.
822,Ergonomic Copper Keyboard,"Garza, Diaz and Price",88.79,44.395,Happen provide,Professional process specific size could little.
823,Synergistic Plastic Bench,Horton-Brown,76.53,61.224000000000004,Bit build,Husband college school stop fill example value.
824,Lightweight Wool Computer,"Lane, Lopez and Little",53.39,37.373000000000005,Truth fight,Drive theory PM no left.
825,Rustic Wooden Keyboard,Bennett-Miller,56.4,33.839999999999996,Mouth cold,Direction forget future.
826,Incredible Copper Wallet,"Wade, Bell and Gomez",40.53,32.424,Really media,Sport candidate sister fight.
827,Gorgeous Leather Bottle,Chang and Sons,37.7,18.85,Question international,Better remain late she assume long her.
828,Sleek Bronze Gloves,"Bell, Walters and Nunez",94.91,66.437,Nature within,Something us west election pretty who most.
829,Mediocre Paper Pants,Allen LLC,14.99,11.992,Position could,Without one member.
830,Awesome Bronze Bag,Holden Inc,99.13,69.39099999999999,Wear school,About possible catch produce.
831,Heavy Duty Rubber Plate,Shea-Simon,32.35,19.410000000000004,One wall,Idea fact garden government old Congress population generation.
832,Ergonomic Steel Shirt,Cross LLC,95.34,57.20399999999999,Knowledge shoulder,Right though eight center above light.
833,Ergonomic Leather Knife,Evans-Nixon,9.23,6.461,Too and,Protect yeah line lay test late list lay.
834,Gorgeous Leather Bag,Garcia Ltd,99.52,69.664,Under they,Walk cup partner collection crime think piece.
835,Mediocre Steel Hat,Buchanan-Mcclain,22.94,18.352,Pattern reason,Reveal side quality base report seat.
836,Sleek Leather Bag,Murillo-Perez,62.77,37.662,Star treat,Statement live argue save music.
837,Fantastic Plastic Knife,"Johnson, Underwood and Carey",87.23,61.061,Authority allow,Character recent sign size tree sort discover.
838,Mediocre Bronze Chair,Bradley-Dixon,27.37,13.684999999999999,Add history,Feel see enough young.
839,Heavy Duty Steel Watch,Simmons-Griffin,75.32,45.19199999999999,Couple whole,Son industry this clear reflect about have.
840,Durable Concrete Chair,Hamilton-Anderson,51.95,31.170000000000005,Attorney power,Actually help risk like ahead.
841,Gorgeous Cotton Keyboard,Henderson-Jimenez,32.38,22.666000000000004,Difficult world,Give wait wind knowledge store.
842,Durable Wooden Shirt,"Williams, Spencer and Johnson",30.52,18.312,Claim sense,State morning sing.
843,Synergistic Linen Clock,George and Sons,30.3,18.18,Again continue,Opportunity under out tend risk garden test.
844,Fantastic Rubber Coat,"Soto, West and Moses",3.95,2.37,State since,Forward read model million these onto.
845,Awesome Concrete Clock,Allison Inc,32.69,26.151999999999997,Share meet,Like choice yard serious skill message clearly bring.
846,Fantastic Bronze Coat,Lynch Inc,53.19,31.913999999999998,Kind ball,Condition effort security then arm avoid office.
847,Heavy Duty Bronze Wallet,Nunez PLC,60.25,30.125,Rich phone,Citizen hospital from hair suggest reason.
848,Ergonomic Granite Gloves,Young-Henderson,93.53,56.11800000000001,Create cover,Many fast four.
849,Sleek Rubber Plate,Castillo-Wilson,80.65,48.39,Officer trouble,Up hear especially tough.
850,Sleek Copper Knife,"Hernandez, Bradley and Gordon",94.3,56.58,Cup research,Meet affect method represent happy detail away story.
851,Intelligent Wooden Lamp,Wise and Sons,33.85,20.310000000000002,Street sit,Matter she yet capital.
852,Ergonomic Aluminum Watch,Walters-Mccarty,93.19,55.914,Plan throughout,Final game eight film.
853,Small Bronze Knife,"Bell, Underwood and Torres",57.11,39.977,Similar soldier,Recently free five out.
854,Awesome Cotton Lamp,Dyer and Sons,8.38,5.0280000000000005,Forget half,Time before good debate plan law.
855,Durable Leather Knife,"Morse, Lopez and Davenport",12.84,6.42,More good,Structure ever he rest street reduce.
856,Fantastic Copper Wallet,Calhoun LLC,60.0,36.0,Case think,Ability note either discuss concern administration laugh.
857,Mediocre Leather Pants,Schneider-Martin,6.63,4.641,Friend how,Charge player certain feel.
858,Awesome Granite Shirt,"Drake, Mccoy and Medina",83.71,41.855,Fire between,Dream head huge upon here.
859,Enormous Concrete Keyboard,Morse Inc,31.98,22.386000000000003,Perhaps thank,View though discover majority state break teach enter.
860,Ergonomic Steel Chair,"Reed, Potter and Davis",12.3,7.380000000000001,Light property,Prevent carry store article her yet.
861,Heavy Duty Silk Watch,Sullivan-Morris,29.45,14.725,Probably of,Away protect fill either.
862,Awesome Wool Table,"Callahan, Murphy and Gibbs",22.14,13.284,Discussion quality,Town positive movie feeling will structure environment.
863,Heavy Duty Linen Keyboard,Gonzalez-Green,30.14,21.098000000000003,Administration run,Wrong enjoy believe man.
864,Intelligent Granite Chair,Robinson Inc,5.86,2.93,Like close,Goal society evening on anything election know fine.
865,Lightweight Steel Pants,"Fisher, Davis and Scott",64.13,32.065,Safe strategy,Serious college before.
866,Lightweight Wool Plate,"Alvarado, Haas and Maldonado",58.6,46.88,Husband movie,Beat measure claim raise.
867,Heavy Duty Paper Shoes,"Johnson, Hughes and Dunn",66.78,33.39,Election mention,Five have too fish prevent partner.
868,Durable Paper Keyboard,Potter PLC,74.81,59.848,Particularly first,Think send book personal.
869,Small Rubber Clock,Jones-Hall,86.54,43.27,Want treat,Even consider piece write city establish authority drug.
870,Enormous Marble Bench,"Garcia, Smith and Rodriguez",82.54,41.27,Food cup,Official take believe responsibility discussion job.
871,Aerodynamic Concrete Bench,Lane-Matthews,84.12,42.06,Use without,Series big performance stage.
872,Awesome Linen Bottle,"Mckee, Howard and Gutierrez",51.55,36.084999999999994,Customer threat,Sport travel policy character pattern.
873,Aerodynamic Leather Wallet,Garcia-Francis,4.9,2.9400000000000004,Age piece,Student they movement increase where.
874,Gorgeous Aluminum Chair,Jimenez Ltd,61.61,49.288,New you,Like just show wall.
875,Small Rubber Table,"Young, Rogers and Williams",38.68,19.34,Low arrive,People apply operation respond north central wife.
876,Durable Plastic Bag,Mosley-Pacheco,14.6,11.68,Mind soldier,Truth top language large.
877,Heavy Duty Iron Plate,Reynolds-Oliver,54.67,38.269,Bank buy,Wear begin Democrat old.
878,Fantastic Plastic Bench,"Clayton, Clark and Francis",62.72,43.903999999999996,Morning account,Citizen join act security check check resource around.
879,Incredible Concrete Table,Villa-Stewart,29.7,23.759999999999998,Month by,Return cover nothing think your let safe.
880,Durable Wool Car,"Barnett, Cooper and Bell",73.74,44.24399999999999,Under night,Whose more certain.
881,Rustic Paper Watch,Knapp-White,79.33,39.665,Open pretty,Really TV knowledge positive happy paper note task.
882,Gorgeous Plastic Clock,"Richardson, Salazar and Gutierrez",71.35,49.94499999999999,Professor large,May begin place me task defense particularly.
883,Lightweight Copper Bottle,"Freeman, Miles and Jones",81.23,56.861000000000004,About recent,Each center tax kid artist officer political.
884,Intelligent Granite Wallet,"Mcguire, Riggs and Beltran",37.21,18.605,Total style,Past back usually decide suddenly increase consider.
885,Heavy Duty Leather Bag,Garrett-Cook,89.3,71.44,Change sister,Similar probably room hot young consider senior what.
886,Gorgeous Plastic Coat,Cantu-Shaw,96.53,77.224,Purpose surface,Product analysis fight race still success economic life.
887,Intelligent Silk Watch,"Mcpherson, Buck and Carroll",79.91,39.955,Field their,Place claim serve according development call.
888,Small Aluminum Wallet,Mclaughlin-Hansen,99.34,49.67,Total drop,Accept remain year international house inside mission.
889,Ergonomic Wooden Coat,Wright-Coleman,81.88,65.50399999999999,Forward adult,Resource employee always training prove.
890,Durable Bronze Lamp,Patrick-Johnson,27.51,19.257,For cut,City be effort choose after early.
891,Heavy Duty Silk Plate,"Adams, Johnson and Smith",67.11,40.266,System authority,Company international reach some whole history consider.
892,Gorgeous Copper Chair,Steele LLC,78.81,47.286,Movement room,Hotel for forget form huge recently.
893,Sleek Wooden Pants,Avery-Williams,58.85,35.31,Suggest national,Remain of administration be music approach.
894,Mediocre Cotton Plate,"Chambers, Greene and Richards",6.3,5.04,Republican seek,Manage someone sit.
895,Aerodynamic Granite Keyboard,George-Cox,0.46,0.322,Fine market,List blue should claim wall whole.
896,Lightweight Concrete Computer,Bailey-Parks,95.6,47.8,Southern box,Treatment lead crime sit although able.
897,Fantastic Copper Watch,Duran Ltd,25.51,20.408,Social focus,Since include outside wish wall morning.
898,Synergistic Steel Knife,"Galloway, Sloan and Campbell",99.47,49.735,Wait note,One often everyone fall near home success.
899,Heavy Duty Iron Watch,Delgado PLC,56.53,39.571000000000005,Put few,Doctor physical name set.
900,Aerodynamic Paper Lamp,Howell Ltd,58.27,34.962,Charge skin,Pass second away hot try realize.
901,Small Wool Hat,"Rivera, Lee and Yates",49.29,29.574,Husband economy,Suddenly bring speak discussion.
902,Practical Steel Keyboard,Scott LLC,75.78,60.624,Nothing main,Kid we possible realize bit.
903,Ergonomic Silk Bag,Rodriguez Group,96.83,77.464,Game country,Same action always help boy speech again.
904,Small Linen Bottle,Flores and Sons,5.57,4.456,Us worry,And respond allow soldier.
905,Heavy Duty Leather Knife,Ramos PLC,50.2,25.1,Security guess,Firm size skin its friend leg visit.
906,Practical Copper Bench,Ford PLC,75.11,45.065999999999995,News control,Community inside decide how surface later save.
907,Ergonomic Linen Knife,Moore-George,63.74,31.869999999999997,Choice gun,Stay local here major.
908,Gorgeous Bronze Bag,"Jackson, Robinson and Cohen",13.92,11.136,Better anyone,Middle class step and executive.
909,Sleek Steel Keyboard,Sharp Inc,36.7,25.690000000000005,What work,Deep buy whether guy.
910,Incredible Aluminum Bottle,Turner LLC,26.63,21.304,President debate,Card add glass trip.
911,Awesome Copper Computer,Zavala LLC,70.2,42.120000000000005,Listen continue,Thus education today apply ahead.
912,Enormous Linen Shoes,"Smith, Collins and Thompson",36.92,22.152,Region society,Thought fact program wife opportunity condition.
913,Gorgeous Paper Table,Jones Ltd,93.96,56.376,Guy above,Since usually put.
914,Enormous Linen Gloves,Miller LLC,84.48,50.688,Be general,Method fast member.
915,Small Iron Coat,"Knapp, Valenzuela and Dunn",1.52,0.9120000000000001,Clear realize,Set section now Republican way system candidate.
916,Practical Granite Table,Rangel-Park,2.21,1.547,Sea sport,Character authority employee current ball easy.
917,Lightweight Rubber Hat,"Blackwell, Welch and Hart",69.75,48.825,If cup,Candidate mean entire make audience.
918,Sleek Iron Coat,"Long, Wood and Morris",41.15,24.689999999999998,Quickly similar,Care reason white their issue American suggest.
919,Gorgeous Marble Bag,Stevenson LLC,31.59,15.794999999999998,Win agent,Parent simple store message production.
920,Rustic Bronze Shirt,"Martinez, Rojas and Campbell",17.99,10.794,Year miss,Former man develop director series.
921,Awesome Wool Knife,Wallace-Lindsey,10.9,7.63,Establish boy,Daughter avoid at them white.
922,Ergonomic Aluminum Lamp,"Jefferson, Johnson and Meyer",1.16,0.8119999999999999,Blue mention,Training total every issue forget blue early ready.
923,Synergistic Silk Bench,"Jackson, Jackson and Davidson",24.34,12.17,Lay wind,Type here economy money nation yet.
924,Durable Linen Bench,"Hood, Brown and Garcia",42.17,25.302,Hospital position,Usually long finish simple.
925,Small Marble Coat,Pittman PLC,93.2,46.6,Professional month,Response community computer author protect put.
926,Practical Linen Keyboard,Bolton-Lopez,34.8,20.88,American scientist,Last what including real minute.
927,Sleek Bronze Computer,Livingston-Barrett,82.61,66.088,When production,Manager late involve environmental.
928,Fantastic Bronze Table,"Berry, Peters and Davis",92.31,55.386,Let similar,All economy million occur make we benefit.
929,Sleek Linen Bottle,Miller Inc,69.12,48.384,Less near,Green college fire hand run.
930,Small Cotton Coat,Beard PLC,21.88,15.315999999999999,Serious apply,Someone able yourself study however design arrive defense.
931,Sleek Marble Car,"Allen, Conley and Garrison",70.54,35.27,Part have,West child doctor.
932,Gorgeous Wool Shirt,"Hansen, Stevens and Smith",67.63,47.340999999999994,Southern your,Wait class well music sure Mr follow.
933,Gorgeous Leather Clock,"Guerra, Green and Pace",79.8,47.879999999999995,Third assume,Evening night whatever war role find feeling.
934,Durable Plastic Pants,Jones LLC,56.5,33.9,Stage heart,Husband join throughout newspaper.
935,Sleek Bronze Computer,"Holder, Payne and Clark",57.12,45.696,Serious back,Space mother general newspaper report someone.
936,Small Wooden Chair,Ramos Ltd,39.31,27.517000000000003,Peace statement,Report it professional leader attorney energy issue.
937,Incredible Iron Knife,Miller Inc,92.18,55.30800000000001,Food represent,Property end media simple majority town sometimes various.
938,Aerodynamic Leather Chair,"Guerra, Rivers and Chavez",94.6,66.22,Century bed,Between moment study whether some analysis.
939,Aerodynamic Plastic Lamp,"Cochran, Clark and Thompson",97.99,78.392,Series trade,Law do behavior city father mission foreign.
940,Incredible Plastic Lamp,Gilbert-Morgan,63.31,44.317,Region week,Them skill agent southern.
941,Enormous Linen Computer,Hood-Smith,48.53,33.971000000000004,Low president,Difference people those suddenly.
942,Lightweight Leather Bag,"Whitehead, Wright and Mccarthy",36.78,25.746000000000002,Notice order,Shake first dog talk occur.
943,Awesome Paper Chair,Lane-Shaw,99.83,79.864,Movement if,Feeling morning season example.
944,Awesome Cotton Bottle,"Randall, Johnson and Thomas",59.42,35.652,Recently develop,Price whom test simple write help hard.
945,Intelligent Rubber Shoes,Brown-Cook,51.1,30.660000000000004,Point price,Interest skin almost despite who remain.
946,Synergistic Wooden Watch,Austin-Haynes,70.64,35.32,Candidate both,Decision account nothing challenge list claim rich.
947,Lightweight Bronze Knife,Hernandez Ltd,37.8,30.24,Expect concern,Down it knowledge respond thing benefit.
948,Enormous Bronze Plate,Johnson-Burns,51.71,25.855,Life she,Easy leader position.
949,Lightweight Aluminum Bench,"Banks, Ball and Torres",97.52,48.76,Performance natural,Agreement woman science memory option.
950,Mediocre Paper Lamp,"Vasquez, Jones and Parker",97.74,68.41799999999999,Area color,Life radio hand such stay.
951,Rustic Marble Watch,Smith LLC,11.69,8.183,Model ground,By teacher entire number.
952,Gorgeous Wool Chair,Lopez Ltd,73.6,58.879999999999995,Guy school,Morning stage play until professor must indeed.
953,Lightweight Aluminum Car,Mcmahon and Sons,23.54,11.77,Thing party,Rest arm stop great provide other we.
954,Practical Bronze Coat,Hardin and Sons,22.18,17.744,Maybe whom,Company huge attack office down until career make.
955,Durable Paper Bag,"Moreno, Mayer and Reyes",0.14,0.11200000000000002,Style idea,Camera movement gas exactly.
956,Practical Copper Coat,Cruz PLC,2.94,1.47,With majority,Design their music.
957,Incredible Linen Computer,Kelley Group,30.84,21.588,Interesting information,Save long after continue shoulder compare wide.
958,Rustic Wool Coat,Robinson-Bowen,73.41,51.387,Compare operation,Sit big yourself boy choose suddenly.
959,Incredible Wooden Plate,"Reeves, Simon and Lloyd",17.78,10.668000000000001,Yes science,Remember head experience.
960,Enormous Steel Coat,Robinson-Cooper,47.65,28.589999999999996,Long hear,Prepare inside fund true interest pass trouble.
961,Ergonomic Wool Gloves,"Rangel, Ortiz and Parrish",25.52,12.76,Its out,Cause account capital house catch anyone.
962,Incredible Wooden Bottle,Gonzalez-Anderson,78.92,55.24400000000001,Great oil,Heavy glass when today yes bill administration feeling.
963,Ergonomic Cotton Bottle,"Sanders, Bush and Mcdaniel",34.94,24.458,Network phone,Threat chair owner.
964,Durable Linen Keyboard,Arnold-Smith,91.56,64.09200000000001,Thus leg,Sing south wall prevent.
965,Synergistic Bronze Pants,Potts and Sons,92.87,74.296,Subject though,On per effect degree.
966,Heavy Duty Cotton Wallet,"Holt, Navarro and Reid",38.71,30.968,Ball head,Time perhaps thought chance teacher necessary minute kitchen.
967,Mediocre Silk Pants,Warner and Sons,81.82,49.092,Laugh include,Stop daughter phone ground.
968,Fantastic Wool Bottle,Hill Group,17.63,14.104,Hope race,Pull option middle between project identify.
969,Sleek Linen Coat,"Ritter, Woodard and Myers",95.7,57.42,Main peace,Player visit style.
970,Heavy Duty Wooden Knife,"Clark, Branch and Miller",64.57,38.742,Almost cup,International project wind effort nothing spring.
971,Mediocre Wool Watch,Romero-Evans,57.27,28.635,Media mention,So walk chair control table order local source.
972,Incredible Steel Chair,"Williams, Harper and Mcdonald",49.77,29.862000000000002,Church support,Work long go cover minute per.
973,Intelligent Steel Keyboard,Davis-Ramirez,13.13,7.878,Recently get,Appear control sea claim help would.
974,Aerodynamic Aluminum Clock,"Thompson, Raymond and Branch",5.75,2.875,Rich scene,Compare individual development back door parent.
975,Fantastic Cotton Hat,"Reese, Johnson and Chen",13.65,6.825,National control,Material couple whose religious professional.
976,Synergistic Plastic Car,Herring Inc,9.86,7.888,For set,Indeed account choice.
977,Practical Aluminum Bench,Barrera Inc,78.73,47.238,Trial choose,Media be today paper can.
978,Intelligent Aluminum Shirt,Santos PLC,9.12,4.56,Whom he,One business guess evening hand.
979,Lightweight Linen Clock,Knapp-Barton,54.83,27.415,Opportunity add,Agency around Mr special not.
980,Heavy Duty Granite Computer,Hicks Group,6.9,3.45,For reality,Family upon treatment painting whom trade likely.
981,Sleek Steel Wallet,Fitzpatrick Ltd,1.65,1.3199999999999998,Improve system,Husband teach himself provide.
982,Heavy Duty Cotton Computer,Phillips-Harris,81.25,40.625,Here station,Whatever heart international situation final.
983,Intelligent Bronze Gloves,Jackson Ltd,97.82,68.474,Light there,Where send discover or.
984,Sleek Wooden Table,Clark-Garrison,5.67,3.4019999999999997,Western professor,Central she professional glass someone somebody.
985,Small Aluminum Shirt,"Smith, Holmes and Wright",37.34,18.67,Threat reflect,Night mission cell music democratic girl use.
986,Rustic Copper Pants,Boyle-Dyer,64.67,51.736000000000004,Court behind,Short establish particular party system quickly soldier.
987,Ergonomic Silk Wallet,Hodges Inc,95.7,66.99,Total economy,Magazine personal should team truth.
988,Heavy Duty Aluminum Bag,Medina-Gonzalez,4.71,3.768,Each commercial,Listen believe available when tell deal.
989,Sleek Silk Shirt,"Fields, Bryant and Barnes",85.3,51.17999999999999,Enter have,All push voice board Mr son charge perform.
990,Incredible Cotton Plate,Campbell-Massey,39.58,27.706,Difference player,Carry light small white focus.
991,Gorgeous Copper Bag,Paul-Fernandez,78.4,39.2,Conference spring,Another policy and those now relate.
992,Small Cotton Table,"Mendoza, Washington and Larsen",55.52,44.416000000000004,View record,Type hair perhaps choose reason prepare.
993,Enormous Aluminum Hat,"Thomas, Jones and Pierce",93.4,74.72,Wall condition,Magazine life hundred attention.
994,Enormous Cotton Bench,Buchanan and Sons,35.26,17.63,Almost without,Sell particularly work.
995,Aerodynamic Plastic Shirt,Williams Group,29.83,20.881,Send attention,Value study concern lawyer end you question stop.
996,Lightweight Steel Shoes,Francis Group,15.77,11.039,Charge daughter,Her how social wish field.
997,Practical Iron Shirt,"Evans, Rogers and Clark",21.44,10.72,Fish consider,Card why police program story someone paper.
998,Rustic Paper Pants,Ramirez LLC,35.18,28.144,Question hotel,Professional purpose he collection.
999,Intelligent Silk Knife,Reynolds-Wilson,77.51,54.257000000000005,Section thank,Book fine remember any development piece we anything.
1000,Lightweight Wool Car,Carey-Velasquez,43.31,25.986,Edge cup,Material position we require.
